,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
36,A1XT3NOK54IWM2,B00BGO0Q9O,Amazon Customer,1404604800,"I've had my Fitbit Flex for 1 year and 3 months.  In that time I've actually had 6 Flexes which tells you a little about the quality of these devices.  My original Fitbit worked for 1 week and then died.  The stores were out of stock and Fitbit did replace it for me directly with no problems.  About 3 months after that the replacement stopped charging.  So Fitbit replaced that one.  Then after a month the band fell apart and Fitbit replaced that.  A few months later it stopped synching with my IPhone so Fitbit replaced it again.  A few more months and it started shutting off randomly and refusing to charge so they replaced it again.  That replacement didn't track steps accurately so they just sent me another replacement.  They also had to replace another wrist band for me when I bought a 3 pack of the replacements and one ripped after only 2 weeks of use.I'm not super hard on my Fitbits.  I take it off to shower and I mostly use it to track walking and some jogging.  They have been good about replacing the hardware as seen above.  However, I've talked to them several times about the accuracy of this wrist tracker and the fact that it's almost 100% accurate if I attach it to my shoe but only about 50% accurate on my wrist.  Their answer? Send a new Fitbit.  However, the problem persists.  It's clearly something that I'm doing that makes it be off but they won't even begin to address the issue.  I've tested many scenarios and sent them the data to show what's happening with no response other than getting yet another Fitbit.  My husband also has the Flex and has had the same one the entire time with no problems and his is accurate too.  If I wear his Fitbit I get the same inaccurate step count and he can wear mine and be accurate so the problem is clearly something I'm doing but it's frustrating that Fitbit won't give any assistance to figure this out.  I'm sure I'm not the only one who has this problem.I do like the Fitbit app and the recent updates to include GPS tracking of activities is very nice.  However, it won't yet track cycling which would be a huge benefit to me.  Also, they've changed the way they track &#34;Active Minutes&#34; so if you're a walker don't plan to ever meet this goal.  I walked 3 miles with my dog today in 39 minutes and the Fitbit didn't count any of that as active time.  It now only counts jogging/running as actual active minutes so if you want this for motivation just to get moving it may not be the best choice.  It sounds petty but it really does annoy me that walking is no longer counted as &#34;Active Minutes&#34; when the FDA counts it and it's certainly better than being a couch potato.  After knee surgery I simply can't run like I used to and feel like they're losing some customer base with this new algorithm.  It would be better if they tracked &#34;Active Minutes&#34; and &#34;Very Active Minute&#34; to satisfy both runners and walkers alike.Bottom line, this device will either work for you accurately or not.  There's no way to tell for sure and you'll either get a Fitbit that goes the distance or you'll get the lemons that have to be replaced constantly.  Overall, the idea is great, the app is good, replacements have been easy but it's been a hassle to have this many in a year.  I'm waiting for other trackers to catch up so I can switch.",3,06.07.2014,"Not accurate for everyone and quit a few ""lemon"" devices given my experience","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,317,return customer_service replace,www.amazon.com/gp/profile/A1XT3NOK54IWM2,0.149379058,0.521916873,609
37,A8UPC6ME9WCEQ,B00BGO0Q9O,Amazon Customer,1405209600,"Received the Fitbit Flex as a gift.  Wow!  The best gift ever.  I wirelessly(PC & Tablet) paired the fitbit with the myfitnesspal app. The jawbone was limited to my cell. I am getting great information about what I eat and the calories I burn.  I am now aware of foods that appear healthy on the surface but the devil is in the details (sodium and sugar).  Fitbit is encouraging me to get 10,000 steps a day.",5,13.07.2014,Happy with Fitbit,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,323,goal lose calorie food exercise,www.amazon.com/gp/profile/A8UPC6ME9WCEQ,0.433928571,0.49047619,76
38,A34O1CBF281V9C,B00BGO0Q9O,Amazon Customer,1405296000,"Unfortunately, I only was able to wear it for less than a week.  It took longer to get it than being able to enjoy it.  The wrist band was very difficult to fasten and it fell off from my wrist inadvertebly and I lost it.  I would like to know if there is a way to get it replaced as definetely the price is too high for not being able to fasten it properly.",1,14.07.2014,Wrist Band too weak,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,331,band fall_off wrist,www.amazon.com/gp/profile/A34O1CBF281V9C,0.138148148,0.56462963,74
39,A7MRQ7089IG9U,B00BGO0Q9O,Amazon Customer,1405209600,"My band broke in less than 3 month and my unit does not hold a charge longer than half a day anymore......everything was fine for the first 2 month: the unit communicated well with the myfitnesspal app, held the charge for 2-3 days.... the only problem was it does not record biking very well and no matter what I could never get it to register all my steps, just most of them......but in the last 2 weeks things went very fast down hill from there: first the unit quit adjusting my calories burnt for the day on myfitnesspal (had to unlink and relink the fitbit flex multiple times each day), then the unit went to loosing the battery power faster and faster (I am down to maybe 4 hours on a full charge) and yesterday the armband broke clean in two. I bought the fitbit flex on 4/23 and today is 7/13. So I got a whole 81 days of use out of a pricey toy.....Do not buy it!",2,13.07.2014,81 days of use out of a pricey toy,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,339,charging battery,www.amazon.com/gp/profile/A7MRQ7089IG9U,0.137430556,0.392152778,169
40,A3Q8TMO2MAHYFP,B00BGO0Q9O,"Amazon Customer ""K.J. Madual""",1404432000,Not even 3 months after I got this it completely quit working. Not what you would expect for something that is suppose to be a leader in the industry. SUPER NOT HAPPY,1,04.07.2014,GARBAGE,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,358,return customer_service replace,www.amazon.com/gp/profile/A3Q8TMO2MAHYFP,0.011111111,0.688888889,32
41,A3BMW2S87IMYYX,B00BGO0Q9O,"Amazon Customer ""lmdurst2""",1403568000,"I have had my fitbit for 11 months and have really enjoyed it! Previously, I was an owner of a Jawbone (which I don't recommend as it was heavy, stopped working after 3 months...and after the company replaced it with a 2nd one, this one fell apart/stopped working after 4 months).",4,24.06.2014,A great movement and sleep tracker,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,361,return customer_service replace,www.amazon.com/gp/profile/A3BMW2S87IMYYX,0.064583333,0.341666667,51
42,AADLF5VCLC4UU,B00BGO0Q9O,amiee,1404691200,Best fitness tracker! it withstands swimming and this device has help e pickup my fitness level. I'm no longer lazy I must hit my goal daily its fun & easy. LOVE IT,5,07.07.2014,Best fitness tracker,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,387,goal lose calorie food exercise,www.amazon.com/gp/profile/AADLF5VCLC4UU,0.330555556,0.488888889,32
43,A3LNU1U6D40EJP,B00BGO0Q9O,amy,1405987200,i spin and do zumba and dont think this is as an effective device for me as I had hoped.  think its great when i run (hoever seldom that has been lately) and when i walk with my dog--I have to be sure to be careful which wrist i wear it on when doing the latter a it doesn't recognize activity when worn on the leash holding side (left).  I think the concept overall is very cool!,3,22.07.2014,think its great when i run (hoever seldom that has been lately) ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,398,band fall_off wrist,www.amazon.com/gp/profile/A3LNU1U6D40EJP,0.229861111,0.542654321,77
44,ASWF42H7NDXFS,B00BGO0Q9O,"amy ""Pie Face""",1405036800,"I would have rated this 5 stars but the design of the closure is faulty which caused me to lose the device.The flex I own has fallen from my wrist many times.  I usually catch it on the way down or find it on the floor after the fact.  I think the clip should be a more secure device so this doesn't happen.  Possibly snap around the band or snap closed instead of just poking through holes.  It was pushed completely through the holes as it was designed to be worn when it fell off each time.  It fell from my wrist today while I was at an outlet mall so needless to say I have lost an expensive item I cannot afford to replace.  I feel the design is faulty and I am sure I am not the only consumer who has encountered this flaw.I hope you use this feedback to improve on your product.  I was using the flex and enjoying it.  I was at the top of the leader board with my friends trying to catch up.  I had lost 9 pounds since I began using it and now it's gone.  If the clip design changes I may save up for a new one but until then, I can't afford to spend another 99.00 for a device that doesn't stay closed securely.A disappointed customer",3,11.07.2014,"gone baby gone, the fitbit is gone","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,410,band fall_off wrist,www.amazon.com/gp/profile/ASWF42H7NDXFS,0.07671156,0.590684624,227
45,ARP4NZDU64YZD,B00BGO0Q9O,Amy R,1404604800,It stopped working after a very short time. It does not hold a charge & they won't allow us to return it.,1,06.07.2014,Defective. Very disappointing.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,412,return customer_service replace,www.amazon.com/gp/profile/ARP4NZDU64YZD,0,0.39,22
46,A29DCMXVLDTDD9,B00BGO0Q9O,amy wyatt,1403481600,"fit bit was easy to usemy trainer told me it actually takes into account arm movements, so it can be inaccurate",2,23.06.2014,counts arm movement,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,417,activity-tracking running calories,www.amazon.com/gp/profile/A29DCMXVLDTDD9,0.277777778,0.444444444,21
47,A1DZADV5FEHWAI,B00BGO0Q9O,Andrea B.,1404864000,I love my fitbit flex. What I don't like is that Fitbit claims it can be taken in the shower and the pool and still work fine. I was emptying a dehumidifier today and the water spilled onto my wrist. The fitbit flex would not light up after that. I had to use the non fitbit charger that purchased from another vendor to charge the device because the one provided with the Flex is has a design flaw. It does not charge the flex unless you press it back so it can make contact with the pins at the back. However the third party charger does not have the reset pin. I am disappointed that Fitbit does not discuss or disclose the fact that if you do spill water on the device is fails. It's better to be honest than lie.#fitbit #fitbitflex,3,09.07.2014,I love my fitbit flex,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,426,wear work shower water,www.amazon.com/gp/profile/A1DZADV5FEHWAI,0.056666667,0.425,142
